listing_id,listing_url,name
2710274,https://www.airbnb.com/rooms/2710274,"Cozy charming 1905 cottage, S room"
5128160,https://www.airbnb.com/rooms/5128160,Family-Ready Craftsman Home
3424114,https://www.airbnb.com/rooms/3424114,Lake Union Hacker House - 3FL 4p 1U
2776890,https://www.airbnb.com/rooms/2776890,Bright 1BR Wallingford and Fremont
4521755,https://www.airbnb.com/rooms/4521755,Wallingford Terrace Sky
3456599,https://www.airbnb.com/rooms/3456599,Wallingford Craftsman 1 BR apt
8207848,https://www.airbnb.com/rooms/8207848,2BR/1BA Open-Concept Condo
10249527,https://www.airbnb.com/rooms/10249527,Private Room in Wallingford Apt.
1252740,https://www.airbnb.com/rooms/1252740,Private Bedroom & Bath; Modern Home
4250938,https://www.airbnb.com/rooms/4250938,Greenlake Classic 2 Bdrm Craftsman 
3791920,https://www.airbnb.com/rooms/3791920,"Modern, private 1BR basement apt"
4258762,https://www.airbnb.com/rooms/4258762,Sunny Corner Apartment Wallingford
7364146,https://www.airbnb.com/rooms/7364146,Modern Wallingford 1 Bedroom
6765045,https://www.airbnb.com/rooms/6765045,Charming 3BR home in Wallingford
3193738,https://www.airbnb.com/rooms/3193738,Floating Home~Huge Deck~Kayaks~Bike
8765219,https://www.airbnb.com/rooms/8765219,Craftsman Home in Wallingford!
8174285,https://www.airbnb.com/rooms/8174285,Sunny Apartment in Wallingford
3403638,https://www.airbnb.com/rooms/3403638,Lake Union Hacker House - 1FL 4p 2U
7601333,https://www.airbnb.com/rooms/7601333,Walkable bungalow with private yard
6707735,https://www.airbnb.com/rooms/6707735,Charming Seattle basement apartment
7322718,https://www.airbnb.com/rooms/7322718,Greenlake bungalow
3783162,https://www.airbnb.com/rooms/3783162,Lovely 3 bedroom craftsman home!
6606,https://www.airbnb.com/rooms/6606,"Fab, private seattle urban cottage!"
3889280,https://www.airbnb.com/rooms/3889280,Lake Union Hacker House - 2FL 2p U
3971137,https://www.airbnb.com/rooms/3971137,Quaint Wallingford Studio
3889050,https://www.airbnb.com/rooms/3889050,Lake Union Hacker House - 1FL 2p L
799882,https://www.airbnb.com/rooms/799882,Spacious Basement Green Lake Room
9508386,https://www.airbnb.com/rooms/9508386,"Green Lake- funky, fresh, foosball!"
6714817,https://www.airbnb.com/rooms/6714817,"Bright, Modern, Seattle Classic."
3773700,https://www.airbnb.com/rooms/3773700,Modern home in popular neighborhood
3773568,https://www.airbnb.com/rooms/3773568,"Spacious 2Br home sleeps 6, HotTub!"
9313974,https://www.airbnb.com/rooms/9313974,"Light, Airy Room in Spacious Home"
6492880,https://www.airbnb.com/rooms/6492880,Colorful & Retro 1BR Greenlake Apt
4879013,https://www.airbnb.com/rooms/4879013,"Modern 2 bd apt, great neighborhood"
3732094,https://www.airbnb.com/rooms/3732094,Lake Union Hacker House - 3FL 4p 1L
873073,https://www.airbnb.com/rooms/873073,Charming Wallingford home w/ Views!
234898,https://www.airbnb.com/rooms/234898,Modern Apartment near 45th St & UW
8533375,https://www.airbnb.com/rooms/8533375,Sunlit 1-Bedroom apartment
6854019,https://www.airbnb.com/rooms/6854019,Spacious Home in Green Lake!
8418650,https://www.airbnb.com/rooms/8418650,Private duplex unit in Wallingford
3732076,https://www.airbnb.com/rooms/3732076,Lake Union Hacker House - 1FL 4p 1L
4608592,https://www.airbnb.com/rooms/4608592,Mid-century Duplex in Wallingford
4862719,https://www.airbnb.com/rooms/4862719,Charming stay near Greenlake.
668169,https://www.airbnb.com/rooms/668169,"Quiet Greenlake house, large room"
429453,https://www.airbnb.com/rooms/429453,Sunny Bedroom #2 w/View: Wallingfrd
10124808,https://www.airbnb.com/rooms/10124808,Attic suite with private bathroom
7459684,https://www.airbnb.com/rooms/7459684,"S.Wallingford, walk to UW, parking"
5992645,https://www.airbnb.com/rooms/5992645,Charming & Cozy Greenlake Bungalow
7917718,https://www.airbnb.com/rooms/7917718,Sunny Room in the â™¥ of Wallingford
2986056,https://www.airbnb.com/rooms/2986056,Lake Union Hacker House - 2FL 4p 1L
2011193,https://www.airbnb.com/rooms/2011193,Wallingford 3 Bedroom Craftsman
3768626,https://www.airbnb.com/rooms/3768626,Clean and Simple Green Lake Studio
2026794,https://www.airbnb.com/rooms/2026794,"Cozy charming 1905 cottage, W room"
9154294,https://www.airbnb.com/rooms/9154294,Stylish Wallingford 1-BD Apartment
430610,https://www.airbnb.com/rooms/430610,"3br/3ba.  modern, roof deck, garage"
3231850,https://www.airbnb.com/rooms/3231850,Green Lake Carriage House
2976798,https://www.airbnb.com/rooms/2976798, Cozy City Bedroom and Den
703058,https://www.airbnb.com/rooms/703058,True Wallingford Craftsman
7826541,https://www.airbnb.com/rooms/7826541,Perfect Location 1BR in Wallingford
240920,https://www.airbnb.com/rooms/240920,Quiet Greenlake house w/ balcony
6655233,https://www.airbnb.com/rooms/6655233,"Airy Green Lake Craftsman,Teal Room"
9866461,https://www.airbnb.com/rooms/9866461,Sweet+Cozy+Safe Studio in Seattle
7957729,https://www.airbnb.com/rooms/7957729,Wallingford Townhouse
1428687,https://www.airbnb.com/rooms/1428687,"Green Lake Oasis, Perfect Location"
4803403,https://www.airbnb.com/rooms/4803403,Cozy 1BD in Fremont/Wallingford!
11012,https://www.airbnb.com/rooms/11012,"the orange house, quiet 'n central "
3888924,https://www.airbnb.com/rooms/3888924,Lake Union Hacker House - 1FL 2p U
8842808,https://www.airbnb.com/rooms/8842808,Wallingford Tudor Home
1114695,https://www.airbnb.com/rooms/1114695,"99walkscore, 3br, deck, zoo,central"
1715582,https://www.airbnb.com/rooms/1715582,An  Old Charm in Central Seattle
6704734,https://www.airbnb.com/rooms/6704734,Brand New Modern 1Br inWallingford
8555098,https://www.airbnb.com/rooms/8555098,Craftsman Bungalow Room
1214316,https://www.airbnb.com/rooms/1214316,Great Room Near UW and Downtown
7325455,https://www.airbnb.com/rooms/7325455,"Private, Standalone Apartment!"
6325685,https://www.airbnb.com/rooms/6325685,Relax with a CANNACATION!
9596,https://www.airbnb.com/rooms/9596,"the down home ,central and fab!"
9568491,https://www.airbnb.com/rooms/9568491,1bd Fremont lake Union view
1747184,https://www.airbnb.com/rooms/1747184,Panoramic Water Views - 6bd/3ba
8653843,https://www.airbnb.com/rooms/8653843,Cozy Room for Rent in Green Lake!
6727729,https://www.airbnb.com/rooms/6727729,The Wallingford Manor
3888986,https://www.airbnb.com/rooms/3888986,Lake Union Hacker House - 2FL 2p L
4135710,https://www.airbnb.com/rooms/4135710,Floating Home~Kayaks~SUPs~Bikes
3652434,https://www.airbnb.com/rooms/3652434,Top Floor Suite with City Views
7667990,https://www.airbnb.com/rooms/7667990,Gorgeous apt with skyline view
4047058,https://www.airbnb.com/rooms/4047058,GREEN SUITE - super clean - new bed
7163934,https://www.airbnb.com/rooms/7163934,In-City Suite Retreat
7717478,https://www.airbnb.com/rooms/7717478,Charming Greenlake Craftsman
4653552,https://www.airbnb.com/rooms/4653552,Greenlake Apt. with Chef's Kitchen
6915439,https://www.airbnb.com/rooms/6915439,"Private Room, Wallingford, Seattle"
506542,https://www.airbnb.com/rooms/506542,"Garden apt, fresh honey"
4046863,https://www.airbnb.com/rooms/4046863,BLUE SUITE - super clean - new bed
3915826,https://www.airbnb.com/rooms/3915826,Clean & modern 1BR in Wallingford
4787415,https://www.airbnb.com/rooms/4787415,Wonderful Queen Anne Home
1602488,https://www.airbnb.com/rooms/1602488,2 Private Rooms - Queen Anne Home
8459215,https://www.airbnb.com/rooms/8459215,Charming Urban Bungalow
10274175,https://www.airbnb.com/rooms/10274175,queen size bed quiet neighborhood
9167786,https://www.airbnb.com/rooms/9167786,Beautiful Bedroom in Queen Anne
5686435,https://www.airbnb.com/rooms/5686435,Beautiful Queen Anne Home
7939058,https://www.airbnb.com/rooms/7939058,1 BR in modern Queen Anne townhouse
8392801,https://www.airbnb.com/rooms/8392801,Newly Renovated Queen Anne 2 Bdrm
7404370,https://www.airbnb.com/rooms/7404370,Queen Anne Cottage
3720511,https://www.airbnb.com/rooms/3720511,Modern townhouse w/hot tub
8193332,https://www.airbnb.com/rooms/8193332,1bed condo near water and Fremont
7957904,https://www.airbnb.com/rooms/7957904,Cozy 1 Bedroom in Queen Anne
4555997,https://www.airbnb.com/rooms/4555997,New! Bright Queen Anne Studio
2267088,https://www.airbnb.com/rooms/2267088,2 BDR GARDEN APT + PATIO/GRILL+PKG
108468,https://www.airbnb.com/rooms/108468,"Magazine Profiled, View, Gorgeous "
6400379,https://www.airbnb.com/rooms/6400379,"Private, Quiet room close to SPU"
5948003,https://www.airbnb.com/rooms/5948003,Quiet bedroom with private bathroom
5058086,https://www.airbnb.com/rooms/5058086,5 star Luxury + Urban Tranquility
1209255,https://www.airbnb.com/rooms/1209255,Fabulous 3BR Queen Anne Home
1914051,https://www.airbnb.com/rooms/1914051,Queen Anne Stylish Apt Near City
2923529,https://www.airbnb.com/rooms/2923529,Fremont Sunrise View
1027860,https://www.airbnb.com/rooms/1027860,"Modern Home, Kid-Friendly with View"
2373176,https://www.airbnb.com/rooms/2373176,Cozy & Clean Apt Close To Downtown!
6404427,https://www.airbnb.com/rooms/6404427,Queen Anne Coastal Bungalow
8517602,https://www.airbnb.com/rooms/8517602,"Villa Hill-Bedroom, bath, TV room"
7035240,https://www.airbnb.com/rooms/7035240,Quiet family retreat-great location
4583161,https://www.airbnb.com/rooms/4583161,Perfect Seattle Room + Bathroom
7967844,https://www.airbnb.com/rooms/7967844,Charming 2BR Queen Anne Close to DT
6562393,https://www.airbnb.com/rooms/6562393,URBAN OASIS ON QUEEN ANNE HILL
7807087,https://www.airbnb.com/rooms/7807087,Gorgeous Queen Anne 2BR(AmazinView)
5405643,https://www.airbnb.com/rooms/5405643,Comfy Queen Anne Digs
7011200,https://www.airbnb.com/rooms/7011200,Bright 1 bd w deck. Great location
610989,https://www.airbnb.com/rooms/610989,Inn of Twin Gables - North Room
7839535,https://www.airbnb.com/rooms/7839535,Private large one bedroom
4814894,https://www.airbnb.com/rooms/4814894,Queen Anne Cozy Duplex Oasis
186328,https://www.airbnb.com/rooms/186328,"Beautiful Update Craftsman 3BR, 3BA"
7492877,https://www.airbnb.com/rooms/7492877,Charming Home close to Fremont
6576228,https://www.airbnb.com/rooms/6576228,2BD in Peaceful Upper Queen Anne
241016,https://www.airbnb.com/rooms/241016,Scandinavian Queen Anne Home
6968101,https://www.airbnb.com/rooms/6968101,Downtown Seattle + Mountain Views
5648564,https://www.airbnb.com/rooms/5648564,Queen Anne 2 Bdrm/1.5 Ba/1000 sq ft
4116645,https://www.airbnb.com/rooms/4116645,Peaceful One Bedroom Apartment
2419879,https://www.airbnb.com/rooms/2419879,3 bedroom Queen Anne Home
6425735,https://www.airbnb.com/rooms/6425735,"Queen Anne, Seattle"
8105351,https://www.airbnb.com/rooms/8105351,Charming home on Queen Anne Hill
9136499,https://www.airbnb.com/rooms/9136499,great location interbay
3639023,https://www.airbnb.com/rooms/3639023,Quiet & beautify room in Queen Anne
6724599,https://www.airbnb.com/rooms/6724599,Charming Daylight Basement of DINKS
4211629,https://www.airbnb.com/rooms/4211629,"Spectacular Views, Supersized Suite"
7151924,https://www.airbnb.com/rooms/7151924,Queen Breeze B&B
704764,https://www.airbnb.com/rooms/704764,Olympics View Seattle QA Craftsman
1796217,https://www.airbnb.com/rooms/1796217,3 Bedroom 3 Bath Ship Canal Oasis
4661812,https://www.airbnb.com/rooms/4661812,Gorgeous Seattle Apt Near Downtown!
8811945,https://www.airbnb.com/rooms/8811945,Queen Anne Bungalow - Weekly Rental
1090307,https://www.airbnb.com/rooms/1090307,Private room and bath in Greenlake
15108,https://www.airbnb.com/rooms/15108,Green Lake Private Ground Floor BR
1882316,https://www.airbnb.com/rooms/1882316,Charming Home 2 Blks from Greenlake
1095207,https://www.airbnb.com/rooms/1095207,Stylish Craftsman Near Lake & Park
1343805,https://www.airbnb.com/rooms/1343805,Greenlake Summer Home
9217150,https://www.airbnb.com/rooms/9217150,Modern Studio Apartment Near Park
103920,https://www.airbnb.com/rooms/103920,Beautiful Central Green Lake Flat
2215336,https://www.airbnb.com/rooms/2215336,New Greenlake Apartment
1483944,https://www.airbnb.com/rooms/1483944,"Peaceful, Spacious Home"
6466129,https://www.airbnb.com/rooms/6466129,Enjoy our Cozy Waterfront nook! MIL
8536441,https://www.airbnb.com/rooms/8536441,Sunny Apartment Retreat
6262987,https://www.airbnb.com/rooms/6262987,Guest Bedroom near Greenlake
8379081,https://www.airbnb.com/rooms/8379081,"Private Room, Bath, & Kitchenette"
8365938,https://www.airbnb.com/rooms/8365938,Green Lake
9921445,https://www.airbnb.com/rooms/9921445,Two LakeView Balconies in GreenLake
132160,https://www.airbnb.com/rooms/132160,"Green Lake Guest Suite, private apt"
2033191,https://www.airbnb.com/rooms/2033191,Green Lake VIEW 2 Bed 1 Bath Apt
8849407,https://www.airbnb.com/rooms/8849407,Seattle WA. Green Lake area
9922335,https://www.airbnb.com/rooms/9922335,Charming Lake Apartment with Views
7243974,https://www.airbnb.com/rooms/7243974,The Traveler Craftsman - Green Lake
6490453,https://www.airbnb.com/rooms/6490453,Northwest Charm - Green Lake Area
4025593,https://www.airbnb.com/rooms/4025593,Cozy room by Green Lake!
8556103,https://www.airbnb.com/rooms/8556103,Cute Greenlake House: Walk to Lake!
955506,https://www.airbnb.com/rooms/955506,Cozy Greenlake Bungalow
9868607,https://www.airbnb.com/rooms/9868607,Gorgeous Greenlake Townhome
8668073,https://www.airbnb.com/rooms/8668073,Green Lake Charmer
790860,https://www.airbnb.com/rooms/790860,Amazing Huge Modern Green Lake Home
261912,https://www.airbnb.com/rooms/261912,"Storybook Tudor, house at GreenLake"
368403,https://www.airbnb.com/rooms/368403,Large Luxury Lakeside Seattle Home
9878971,https://www.airbnb.com/rooms/9878971,Nice Home- 1.5 Blocks to Green Lake
5602370,https://www.airbnb.com/rooms/5602370,Cozy apartment in Green Lake
9395217,https://www.airbnb.com/rooms/9395217,Amazing Studio in Green Lake
7331079,https://www.airbnb.com/rooms/7331079,Seattle Green Lake Getaway
580182,https://www.airbnb.com/rooms/580182,Craftsman Home 1 block from Lake!
8152191,https://www.airbnb.com/rooms/8152191,Cozy room at Green Lake Seattle.
103908,https://www.airbnb.com/rooms/103908,Modern Flat Quick Walk 2 Green Lake
783061,https://www.airbnb.com/rooms/783061, Comfortable Green Lake Home Base
7901725,https://www.airbnb.com/rooms/7901725,Brick Tudor One Block To Green Lake
4968752,https://www.airbnb.com/rooms/4968752,Perfect Location 2BR Quiet St Shops
14386,https://www.airbnb.com/rooms/14386,Quiet Cozy Upstairs BR Green Lake
7517215,https://www.airbnb.com/rooms/7517215,Charming Seattle Lake House - 1 bd
1602421,https://www.airbnb.com/rooms/1602421,Quaint Upstairs Room with Closet
3821822,https://www.airbnb.com/rooms/3821822,Sweet & Cozy Apartment @ Green Lake
6073437,https://www.airbnb.com/rooms/6073437,Spacious Green Lake View Studio
7917700,https://www.airbnb.com/rooms/7917700,Charming Seattle Lake House - 1 bed
6278181,https://www.airbnb.com/rooms/6278181,3 bdrm Craftsman home on Greenlake
4279578,https://www.airbnb.com/rooms/4279578,Bright GreenLake studio - all yours
9907337,https://www.airbnb.com/rooms/9907337,greenlake 2 bedroom suite
1796861,https://www.airbnb.com/rooms/1796861,Green Lake Getaway -2min from Lake
4211836,https://www.airbnb.com/rooms/4211836,Steps from Greenlake!
4025954,https://www.airbnb.com/rooms/4025954,Greenlake Getaway
6154478,https://www.airbnb.com/rooms/6154478,Dog friendly 1BR townhome w/patio
84030,https://www.airbnb.com/rooms/84030,Miradina Al Lago
4235559,https://www.airbnb.com/rooms/4235559,"Modern, Sunny 3BR/3B Greenlake Home"
830948,https://www.airbnb.com/rooms/830948,City & Lake Views. Central- shared 
3468261,https://www.airbnb.com/rooms/3468261,Modern Apartment Centrally Located!
10026648,https://www.airbnb.com/rooms/10026648,1 BedBath - South Lake Union View
9117633,https://www.airbnb.com/rooms/9117633,Urban condo with a view
9158383,https://www.airbnb.com/rooms/9158383,Single room in South lake Union
1145590,https://www.airbnb.com/rooms/1145590,Central. Private big deck & Views!
5020848,https://www.airbnb.com/rooms/5020848,Welcome aboard a classic 58' yacht!
9600159,https://www.airbnb.com/rooms/9600159,"1 Bed + Den, 2 Bath SLU Apartment"
3522409,https://www.airbnb.com/rooms/3522409,Quarky Lillie Houseboat
9492873,https://www.airbnb.com/rooms/9492873,Stunning View/Patio Apartment
5534463,https://www.airbnb.com/rooms/5534463,70' Yacht  on south Lake  Union
9409233,https://www.airbnb.com/rooms/9409233,Custom Houseboat -Heart of the City
9531265,https://www.airbnb.com/rooms/9531265,"Luxury Yacht Downtown Seattle, 2 bd"
5364609,https://www.airbnb.com/rooms/5364609,Sunbathed Lower Queen Anne/SLU 1BR
6629132,https://www.airbnb.com/rooms/6629132,Pvt suite in beautiful townhome
5489676,https://www.airbnb.com/rooms/5489676,2 BR Apartment near Seattle Center
9347157,https://www.airbnb.com/rooms/9347157,Lake Union View Apartment
10035644,https://www.airbnb.com/rooms/10035644,Cozy Capitol Hill  1 BD Apartment
8293287,https://www.airbnb.com/rooms/8293287,Modern private room and bath
910784,https://www.airbnb.com/rooms/910784,Modern 2BR in Seattle Urban Oasis
7071222,https://www.airbnb.com/rooms/7071222,Cute Convenient Capitol Hill Duplex
8687716,https://www.airbnb.com/rooms/8687716,Modern Home & Furnishings
7430679,https://www.airbnb.com/rooms/7430679,QuietSpaceinMadisonValley
180939,https://www.airbnb.com/rooms/180939,Central District Green GardenStudio
6884604,https://www.airbnb.com/rooms/6884604,"Backyard studio, quiet neighborhood"
7397476,https://www.airbnb.com/rooms/7397476,"TL ""Boston"": renovated 2 bed/2 bath"
1063855,https://www.airbnb.com/rooms/1063855,"Central District ""Green"" House"
8865006,https://www.airbnb.com/rooms/8865006,"Centrally located, easy access!"
8069192,https://www.airbnb.com/rooms/8069192,Brand New Madison Valley Townhome
2800448,https://www.airbnb.com/rooms/2800448,Centrally located private room
9076287,https://www.airbnb.com/rooms/9076287,All you need in Capitol Hill
7462439,https://www.airbnb.com/rooms/7462439,"Capitol Hill Apt, Magnificent Views"
8225635,https://www.airbnb.com/rooms/8225635,Fields of Dreams: Modern 4bed/3.5ba
2966415,https://www.airbnb.com/rooms/2966415,Private room+bath in Seattle house
4639465,https://www.airbnb.com/rooms/4639465,A Modern Craftsman Room with a View
7402190,https://www.airbnb.com/rooms/7402190,Beautiful and quiet home in Seattle
9448719,https://www.airbnb.com/rooms/9448719,Central District room near Downtown
5670781,https://www.airbnb.com/rooms/5670781,Centrally located sanctuary
1905473,https://www.airbnb.com/rooms/1905473,Central District Bungalow 
7266662,https://www.airbnb.com/rooms/7266662,Private bedroom in Central District
9095510,https://www.airbnb.com/rooms/9095510,All you need in Capitol Hill - 4pax
7401854,https://www.airbnb.com/rooms/7401854,Quiet and beautiful House
5174876,https://www.airbnb.com/rooms/5174876,Charming Private Studio in Seattle
1256883,https://www.airbnb.com/rooms/1256883,NEW! - Capitol Hill Apt 1100 sq ft
8072850,https://www.airbnb.com/rooms/8072850,Artist's Garden Studio
6706377,https://www.airbnb.com/rooms/6706377,Private Cottage
9738522,https://www.airbnb.com/rooms/9738522,House of Suffrage: 5 bed sleeps 15!
2995996,https://www.airbnb.com/rooms/2995996,The Green House in Madison Valley
6674408,https://www.airbnb.com/rooms/6674408,Contemporary Urban - Guest Bedroom
6801095,https://www.airbnb.com/rooms/6801095,Relaxing & Modern & Easy Access
143704,https://www.airbnb.com/rooms/143704,"Private 1BR, Pkg, 5% to Charity"
9258305,https://www.airbnb.com/rooms/9258305,"Cozy, Dog Friendly Home"
3727017,https://www.airbnb.com/rooms/3727017,Charming 2bd Craftsman
789966,https://www.airbnb.com/rooms/789966,Cute 1BR in Madison Valley!
6864319,https://www.airbnb.com/rooms/6864319,Beautiful Craftsman House
1539463,https://www.airbnb.com/rooms/1539463,Private room/bath - Madrona/Seattle
9591787,https://www.airbnb.com/rooms/9591787,Wall Street: Luxury 3 bed/2.5 bath
10279830,https://www.airbnb.com/rooms/10279830,Central District 2 BR with parking
1956553,https://www.airbnb.com/rooms/1956553,Urban Farm & Solar-Powered Home
7396508,https://www.airbnb.com/rooms/7396508,"TL ""Vermont"": newly renovated 1 bed"
6272065,https://www.airbnb.com/rooms/6272065,Cosy Central District room
7072218,https://www.airbnb.com/rooms/7072218,"Cozy, Modern 1BR in Capitol Hill"
7075948,https://www.airbnb.com/rooms/7075948,Modern townhome  in great location
7543458,https://www.airbnb.com/rooms/7543458,Charming 1 bedrm in Central Seattle
3769336,https://www.airbnb.com/rooms/3769336,Cozy one bedroom Garden Cottage
8666707,https://www.airbnb.com/rooms/8666707,Mid-Century Mdrn by Famous Archit.
7205443,https://www.airbnb.com/rooms/7205443,Stylish Central District 2 Bedroom
193371,https://www.airbnb.com/rooms/193371,New Convenient E Capitol Hill House
9957555,https://www.airbnb.com/rooms/9957555,Charming Central Seattle House
6795678,https://www.airbnb.com/rooms/6795678,Stylish & Cozy Apt in Urban Seattle
9300972,https://www.airbnb.com/rooms/9300972,Chic Luxurious Room Near Cap Hill
8047522,https://www.airbnb.com/rooms/8047522,The Chalet: Modern 2 bed craftsman
9457328,https://www.airbnb.com/rooms/9457328,Central located Garden Apartment
6576006,https://www.airbnb.com/rooms/6576006,Modern Townhouse near Capitol Hill
7971334,https://www.airbnb.com/rooms/7971334,Quiet artsy bedroom near everything
1984962,https://www.airbnb.com/rooms/1984962,Discounted Monthly RATES Jan & Feb
9292039,https://www.airbnb.com/rooms/9292039,Large 1BR Apt Central Dist/Cap Hill
6661617,https://www.airbnb.com/rooms/6661617,Brand New Townhouse w/Rooftop Deck!
8848854,https://www.airbnb.com/rooms/8848854,Entire House Close to Downtown & UW
3251069,https://www.airbnb.com/rooms/3251069,Madrona Basement Walk-Out Suite
4111137,https://www.airbnb.com/rooms/4111137,Central District's Central Digs
4760472,https://www.airbnb.com/rooms/4760472,"1BD Apt near Downtown, UW, Cap Hill"
8968925,https://www.airbnb.com/rooms/8968925,Modern large home close to downtown
3293438,https://www.airbnb.com/rooms/3293438,1BR apt in cute 1904 Victorian
9210978,https://www.airbnb.com/rooms/9210978,cosy house in central seattle
3319386,https://www.airbnb.com/rooms/3319386,Modern Suite with Cozy Sitting Room
7717813,https://www.airbnb.com/rooms/7717813,Sun filled Madrona cottage
5578943,https://www.airbnb.com/rooms/5578943,Madrona Studio w/Private Entrance
7660932,https://www.airbnb.com/rooms/7660932,Chic detached studio/apt in Madrona
4271221,https://www.airbnb.com/rooms/4271221,"Spectacular view, great location."
6358605,https://www.airbnb.com/rooms/6358605,Spacious 1920's room w/huge windows
1439237,https://www.airbnb.com/rooms/1439237,Beautiful Madrona Large Private  
7775167,https://www.airbnb.com/rooms/7775167,Lake Views and Bald Eagle sightings
7437784,https://www.airbnb.com/rooms/7437784,Cozy Private Home near the Lake #2
9628972,https://www.airbnb.com/rooms/9628972,Room in quite central district home
8425013,https://www.airbnb.com/rooms/8425013,Madrona Family Home
6925807,https://www.airbnb.com/rooms/6925807,"Cozy,light filled, large 2 bedroom"
7400955,https://www.airbnb.com/rooms/7400955,Charming Victorian Central Seattle
8174389,https://www.airbnb.com/rooms/8174389,Classic Seattle / Central+Madrona
6292452,https://www.airbnb.com/rooms/6292452,Modern Home in the heart of Seattle
9095668,https://www.airbnb.com/rooms/9095668,1 BR Apartment by Lake Washington
413733,https://www.airbnb.com/rooms/413733,Chill Central District 2BR
8783900,https://www.airbnb.com/rooms/8783900,Modern Comfort in a Sweet Location
639130,https://www.airbnb.com/rooms/639130,Fabulous home for a family!
2484067,https://www.airbnb.com/rooms/2484067,Cozy Private Home near the Lake #1
3533112,https://www.airbnb.com/rooms/3533112,Charming Seattle Urban Studio
2249292,https://www.airbnb.com/rooms/2249292,Charming Apartment in Madrona
7838294,https://www.airbnb.com/rooms/7838294,Retreat like home in the woods
6133354,https://www.airbnb.com/rooms/6133354,Awesome Studio In Heart of Seattle
7987836,https://www.airbnb.com/rooms/7987836,Industrial comfortable studio loft
9910025,https://www.airbnb.com/rooms/9910025,Newly remodeled spacious apartment
7364024,https://www.airbnb.com/rooms/7364024,Madison Valley Triplex
9362082,https://www.airbnb.com/rooms/9362082,Madrona Craftsman
8847108,https://www.airbnb.com/rooms/8847108,Cozy Cottage in Madrona
7462428,https://www.airbnb.com/rooms/7462428,Room in great house near downtown
4370312,https://www.airbnb.com/rooms/4370312,Comfy Craftsman with Mountain View
4053972,https://www.airbnb.com/rooms/4053972,Sweet and Cozy Madrona Apartment
6209191,https://www.airbnb.com/rooms/6209191,"Beautiful home, minutes to Downtown"
10123910,https://www.airbnb.com/rooms/10123910,180Â° Lake & Mtn View Home!
6412858,https://www.airbnb.com/rooms/6412858,Charming Craftsman in Madrona
3987838,https://www.airbnb.com/rooms/3987838,Madrona Casita
7027507,https://www.airbnb.com/rooms/7027507,Airy room with stellar views
6587443,https://www.airbnb.com/rooms/6587443,Guest Suite with Private Entrance
10204689,https://www.airbnb.com/rooms/10204689,"Madrona, 1 bedroom apt"
1029680,https://www.airbnb.com/rooms/1029680,Bungalow 3 BR home in Madrona
7208439,https://www.airbnb.com/rooms/7208439,Seattle Above Lake Washington
8327765,https://www.airbnb.com/rooms/8327765,Charming Madrona Home
3953611,https://www.airbnb.com/rooms/3953611,Seattle: Private Luxury 1BD Suite
2584354,https://www.airbnb.com/rooms/2584354,Cozy home for world travelers
4574700,https://www.airbnb.com/rooms/4574700,"Perfect for families, best location"
5685646,https://www.airbnb.com/rooms/5685646,Garden suite with incredible views
977722,https://www.airbnb.com/rooms/977722,serene apartment close to UW
2931922,https://www.airbnb.com/rooms/2931922,"2 Baths W/D,View walk UW (302)"
8253955,https://www.airbnb.com/rooms/8253955,Amazing English Tudor Home Near UW
6426462,https://www.airbnb.com/rooms/6426462,Private bath walk UW U Village(202)
8154238,https://www.airbnb.com/rooms/8154238,UW Hacker House - 2nd flr 2p U
5020861,https://www.airbnb.com/rooms/5020861,cozy balcony apt one block to UW 
9611409,https://www.airbnb.com/rooms/9611409,Cozy oasis in vibrant neighborhood
9282348,https://www.airbnb.com/rooms/9282348,A bedroom close to UW
8939306,https://www.airbnb.com/rooms/8939306,The Greek Island Room w/ Breakfast
5423692,https://www.airbnb.com/rooms/5423692,Cozy Room Near UW
9159975,https://www.airbnb.com/rooms/9159975,Spacious Cozy Home by UW Lake Union
7561272,https://www.airbnb.com/rooms/7561272,French Country Room w/Breakfast
7326419,https://www.airbnb.com/rooms/7326419,Craftsman in University District
9373607,https://www.airbnb.com/rooms/9373607,Cozy Loft Bed Near UW and Downtown
6717555,https://www.airbnb.com/rooms/6717555,1 Bedroom by UW for Summer Rental
8939433,https://www.airbnb.com/rooms/8939433,The Southwestern Room w/ Breakfast
8939503,https://www.airbnb.com/rooms/8939503,The British Room w/ Breakfast
8742753,https://www.airbnb.com/rooms/8742753,Private room 1 min from UW
8939687,https://www.airbnb.com/rooms/8939687,The Seattle Room w/Breakfast
3793406,https://www.airbnb.com/rooms/3793406,Roosevelt / Ravenna Retreat Apt.
9134196,https://www.airbnb.com/rooms/9134196,"Studio Apt with patio, #105"
6007267,https://www.airbnb.com/rooms/6007267,1BD Apt. in University District
3422894,https://www.airbnb.com/rooms/3422894,Sunny rooftop U district studio!
3630581,https://www.airbnb.com/rooms/3630581,Center UW Comfy Quiet & View (302)
9394508,https://www.airbnb.com/rooms/9394508,Steps to UW Wood Floor Remodeled 12
7348578,https://www.airbnb.com/rooms/7348578,Elegant Tangerine Room w/Breakfast
8869680,https://www.airbnb.com/rooms/8869680,Great Location HEART of UW Studio
7678429,https://www.airbnb.com/rooms/7678429,650 sqft 1 bed 1 bath apt
